w,l,nf,flavor,vg,mean_rel_error,vth_error
2e-07,3e-08,1,0,0.6,0.3209762064302706,-0.19879174102819686
1e-07,3e-08,1,5,0.9,0.32090506823465403,0.00921568529206318
1e-07,4e-08,1,5,0.9,0.32090506823465403,0.00921568529206318
2e-07,5e-07,2,0,0.6,0.3202534913160882,-0.020108668985241926
8e-07,4e-08,1,0,0.9,0.3202516742941456,-0.001110932814567811
8e-07,3e-08,1,0,0.9,0.3202516742941456,-0.001110932814567811
8e-07,3e-08,1,5,0.6,0.3201690602196189,-0.05211075418720024
8e-07,4e-08,1,5,0.6,0.3201690602196189,-0.05211075418720024
2e-07,1e-06,8,4,0.6,0.32008719884769604,-0.014749934276707899
4e-07,6e-08,1,1,0.6,0.3200280236563271,0.03186450508371666
8e-07,9e-08,2,8,0.0,0.31994145589316,0.001456387373402368
2e-07,2e-07,1,5,0.6,0.31980632556510036,-0.0363054127718451
2e-07,6e-08,2,0,0.6,0.31970335168898945,-0.04156170413872437
2e-06,1e-06,8,3,0.6,0.31955769281642465,-0.031679565033255364
2e-07,2e-07,1,4,0.6,0.3187598887108998,-0.023256134426437508
2.5e-06,5e-07,1,3,0.3,0.3186939362371635,0.02732499924214421
1.6e-06,9e-08,2,0,0.9,0.31861864790972744,-0.02851225863829454
1e-07,4e-08,4,0,0.9,0.31855094737938455,-0.1793086761912725
1e-07,3e-08,4,0,0.9,0.31855094737938455,-0.1793086761912725
8e-07,6e-08,1,7,0.0,0.3184855851702226,-0.0035030327998764044
4e-07,3e-08,2,9,0.0,0.3184591490186497,0.14590952456412282
4e-07,4e-08,2,9,0.0,0.3184591490186497,0.14590952456412282
3e-06,6e-08,1,5,0.9,0.3182182897843215,-0.0445289666330938
4e-07,4e-08,4,4,0.6,0.318172843832205,-0.01861411606590002
4e-07,3e-08,4,4,0.6,0.318172843832205,-0.01861411606590002
1e-07,3e-08,4,5,0.9,0.31808236621982544,-0.06428485543922446
1e-07,4e-08,4,5,0.9,0.31808236621982544,-0.06428485543922446
2.65e-06,1e-06,4,5,0.6,0.31801316020250703,-3.5719561542024714e-05
1.6e-06,4e-08,1,2,0.6,0.3178988759782977,0.2992946733844749
1.6e-06,3e-08,1,2,0.6,0.3178988759782977,0.2992946733844749
2e-07,4e-08,2,4,0.6,0.31784302482085275,-0.16084636594530588
2e-07,3e-08,2,4,0.6,0.31784302482085275,-0.16084636594530588
2e-07,6e-08,8,4,0.9,0.3177765185974959,-0.03886201691560931
7.5e-07,5e-07,2,3,0.3,0.31766404606322485,0.03307048710897881
2.5e-06,5e-07,8,3,0.3,0.3176448821095309,0.020948226262018643
1.6e-06,1e-06,2,2,0.6,0.3176039661362029,-0.0049293545110551396
2e-07,9e-08,4,2,0.6,0.3172335042811888,-0.0002705892185847769
2e-07,3e-08,2,2,0.9,0.3171900831516901,-0.047652153990306645
2e-07,4e-08,2,2,0.9,0.3171900831516901,-0.047652153990306645
3e-06,6e-08,1,0,0.3,0.3171830989726032,-0.011735340950705275
3e-06,9e-08,1,1,0.6,0.31712850545418264,-0.019590855878874824
8e-07,1e-06,4,4,0.6,0.31703758704026386,-0.010986175728197156
3e-06,5e-07,4,2,0.6,0.31690184702247104,-0.0020540098353832442
8e-07,5e-07,1,1,0.6,0.31684277508544334,-0.02242244460901513
1.6e-06,6e-08,8,1,0.6,0.31679379534621577,0.013009677543333487
1.6e-06,6e-08,2,4,0.9,0.3165020929655995,-0.04192650020641847
1.6e-06,1e-06,8,0,0.9,0.3156851663853049,-0.010061400624831213
1e-07,5e-07,8,2,0.9,0.3154965865921409,-0.008418024913794953
8e-07,6e-08,2,5,0.6,0.31549107067847976,-0.009484869407584251
3e-06,9e-08,4,4,0.6,0.31537037879951857,-0.04553697214168845
4e-07,3e-08,2,0,0.9,0.31531263559693146,0.05566230020825641
4e-07,4e-08,2,0,0.9,0.31531263559693146,0.05566230020825641
1.6e-06,6e-08,1,6,0.3,0.3152534712731974,0.06070274100629447
4e-07,4e-08,1,0,0.6,0.31467318590773885,-0.0607327116990346
4e-07,3e-08,1,0,0.6,0.31467318590773885,-0.0607327116990346
4e-07,1e-06,8,5,0.6,0.31447525797509657,-0.0064127287645462105
8e-07,4e-08,4,2,0.6,0.3144280752290925,-0.06672226465469144
8e-07,3e-08,4,2,0.6,0.3144280752290925,-0.06672226465469144
3e-06,5e-07,4,2,0.9,0.3143785305549486,-0.018472160128846504
8e-07,6e-08,2,9,0.0,0.31416056848969237,0.0009075841540225893
8e-07,9e-08,1,7,0.0,0.31403967142507455,-5.5735986505323076e-05
4e-07,3e-08,1,4,0.6,0.31397323694116164,0.03757055267926668
4e-07,4e-08,1,4,0.6,0.31397323694116164,0.03757055267926668
1e-07,5e-07,8,4,0.9,0.3138058490763489,-0.0097594044423997
1e-07,9e-08,1,1,0.9,0.3132176172290352,-0.00450038202415326
2e-07,1e-06,1,5,0.6,0.31297538552849824,-0.20738257738377708
1.6e-06,9e-08,2,2,0.3,0.3129556479711458,-0.002704449002317144
3e-06,5e-07,4,0,0.9,0.3128050281933296,-0.017482454703810213
8e-07,4e-08,2,9,0.0,0.31270229218424583,0.11449132263531259
8e-07,3e-08,2,9,0.0,0.31270229218424583,0.11449132263531259
4e-07,9e-08,8,0,0.9,0.31261274905048525,-0.03309742364980728
1e-07,9e-08,4,5,0.6,0.31255062661952004,-0.011279004314109359
1.6e-06,5e-07,1,1,0.6,0.3125394328272186,-0.01069205227146855
1.6e-06,2e-07,1,5,0.9,0.31236431020052857,-0.014962034560181914
2e-07,5e-07,4,1,0.9,0.3122784768637314,-0.0053512164291383
2e-07,6e-08,2,9,0.0,0.3120895345023874,-0.01386994822472376
1e-07,4e-08,8,4,0.9,0.3119812285655147,-0.06494374598939195
1e-07,3e-08,8,4,0.9,0.3119812285655147,-0.06494374598939195
2e-07,3e-08,2,4,0.9,0.311885317787023,-0.03271642336065289
2e-07,4e-08,2,4,0.9,0.311885317787023,-0.03271642336065289
2e-07,6e-08,2,0,0.9,0.31151648158375933,-0.01805529999281419
8e-07,1e-06,8,1,0.9,0.3114519063433942,-0.0018045007839125327
8e-07,5e-07,8,1,0.9,0.31141342769965996,-0.009514145486155534
3e-06,2e-07,1,6,0.0,0.31140664994910117,-0.006408079510837328
3e-06,2e-07,1,8,0.0,0.3113425459089325,-0.001970487126885523
8e-07,6e-08,4,2,0.9,0.31123967687845455,-0.025819219423855233
2e-07,6e-08,4,4,0.9,0.3111014937769664,-0.026468914496567963
1e-06,3e-07,8,3,0.6,0.31102187142328963,-0.027465301053736846
1.6e-06,6e-08,1,7,0.0,0.310913358227777,0.005701737422907693
2e-07,1e-06,4,1,0.9,0.31078028060499496,-0.0010138525944194121
2e-07,9e-08,8,5,0.9,0.3105721897122646,-0.026463191637259853
1e-07,1e-06,4,4,0.6,0.31053347971231504,-0.035862770178637954
2e-07,4e-08,1,2,0.6,0.3104544477939136,0.13201065757443764
2e-07,3e-08,1,2,0.6,0.3104544477939136,0.13201065757443764
8e-07,3e-08,2,2,0.9,0.3103865944764609,0.018077088369782557
8e-07,4e-08,2,2,0.9,0.3103865944764609,0.018077088369782557
2e-07,6e-08,1,1,0.6,0.31022798160698145,0.004243655835304172
1.6e-06,4e-08,2,2,0.6,0.3101838042696218,0.047739573557912474
1.6e-06,3e-08,2,2,0.6,0.3101838042696218,0.047739573557912474
2e-07,1e-06,8,1,0.9,0.3098933999649752,-0.0008467675342849756
4e-07,5e-07,4,0,0.6,0.30968657578141995,-0.0055354656824780635
3e-06,5e-07,4,1,0.6,0.30947491479144484,0.0008644241761810723
4e-07,1e-06,8,4,0.6,0.30930099602564676,-0.010545694867835353
2.65e-06,1e-06,1,6,0.0,0.30925869038914106,-0.008868234129837838
8e-07,3e-08,1,4,0.6,0.3090655630170416,-0.4884700798530771
8e-07,4e-08,1,4,0.6,0.3090655630170416,-0.4884700798530771
1.6e-06,6e-08,2,2,0.6,0.3090363776402929,-0.00854962190046471
4e-07,6e-08,4,5,0.9,0.30897153712624803,-0.030137312170452013
1e-06,1e-06,8,3,0.9,0.3087311240924343,-0.03516647747330848
1.5e-06,5e-07,1,3,0.3,0.3087290973729099,0.024951993219715418
1e-07,1e-06,2,5,0.6,0.3085591526222988,-0.13505271522372916
8e-07,9e-08,2,5,0.6,0.308510774462122,-0.0017625257380358972
1e-07,6e-08,8,0,0.9,0.30845836272987504,-0.018417263046281884
1e-07,9e-08,8,1,0.3,0.3084412747061217,0.13236587353484025
3e-06,5e-07,2,1,0.6,0.30827784751505033,0.0007410624750942424
2e-07,6e-08,1,0,0.6,0.308091414803348,-0.0070535122903362946
1.6e-06,1e-06,8,2,0.6,0.30775795300222697,0.0011196326405791962
2e-07,6e-08,8,1,0.9,0.3077143935497274,-0.027798976665989072
8e-07,9e-08,4,2,0.3,0.30755724745671065,-1.686162629932486e-05
2e-07,1e-06,8,2,0.6,0.30751298753597156,-0.020099254003946007
8e-07,9e-08,4,0,0.9,0.30736079764116675,-0.03139372952057973
1e-07,3e-08,1,4,0.6,0.30733624007050414,-0.2449516100196807
1e-07,4e-08,1,4,0.6,0.30733624007050414,-0.2449516100196807
1.6e-06,9e-08,2,0,0.6,0.3073191676750875,-0.012378752272530463
4e-07,1e-06,8,1,0.6,0.307255461626907,-0.0039695342168025866
8e-07,5e-07,4,0,0.9,0.3071376360176935,-0.0062797749723121354
1e-07,6e-08,4,5,0.6,0.3070728782754635,-0.011276260481510536
1e-07,6e-08,2,4,0.6,0.3069476315207668,-0.029072976179158605
2e-07,3e-08,2,2,0.6,0.30687546245557257,0.029988627624399244
2e-07,4e-08,2,2,0.6,0.30687546245557257,0.029988627624399244
7.5e-07,3e-07,1,3,0.3,0.30678569427822766,-0.018026639983825643
1e-07,1e-06,1,4,0.6,0.30674619265444913,-0.19386526543592533
2e-07,5e-07,8,4,0.9,0.3065557431659128,-0.01597530249394863
8e-07,1e-06,2,0,0.9,0.3063474255481519,0.005789110662220737
2.65e-06,1e-06,4,0,0.9,0.3062556377992881,-0.002832697997399991
1.6e-06,1e-06,4,0,0.9,0.3061118790813019,-0.0008088064333557909
1.6e-06,1e-06,1,4,0.6,0.3058423668397528,-0.018500479308270396
8e-07,1e-06,2,5,0.6,0.3057266008073407,-0.020587165972722768
8e-07,1e-06,1,0,0.9,0.3054643543039147,0.0032472257577709496
1.6e-06,3e-08,1,2,0.9,0.3054250418253629,-0.013442115270520416
1.6e-06,4e-08,1,2,0.9,0.3054250418253629,-0.013442115270520416
1e-07,4e-08,8,2,0.6,0.3053599771103107,-0.18750604149532724
1e-07,3e-08,8,2,0.6,0.3053599771103107,-0.18750604149532724
5e-07,5e-07,8,3,0.9,0.3052229087485197,-0.03396692236527521
3e-06,4e-08,1,2,0.6,0.30517507619276996,0.40826170914034726
3e-06,3e-08,1,2,0.6,0.30517507619276996,0.40826170914034726
4e-07,3e-08,2,2,0.9,0.3051117184258639,0.025346111415825656
4e-07,4e-08,2,2,0.9,0.3051117184258639,0.025346111415825656
8e-07,6e-08,2,0,0.9,0.3050765549435035,-0.017557002291364365
3e-06,9e-08,4,1,0.3,0.30491265792683014,0.0729977792470774
1.6e-06,6e-08,1,2,0.6,0.3048916005610216,0.00372660487931864
2.65e-06,1e-06,1,7,0.0,0.3048088605950472,-0.00945833362181181
3e-06,6e-08,1,5,0.6,0.3047232998217266,-0.0023652668176052383
1e-06,5e-07,2,3,0.3,0.3044029989189053,0.03465386360954564
8e-07,6e-08,1,4,0.6,0.3041304202814587,-0.031229760899399578
2e-07,6e-08,4,1,0.6,0.3040183571874325,-0.029557983103809027
8e-07,1e-06,8,5,0.9,0.30395107495635504,-0.007177374982514889
2e-06,5e-07,8,3,0.6,0.3038339560080158,-0.03983872944351641
8e-07,6e-08,8,4,0.6,0.3036830253694839,-0.04172322545052776
4e-07,1e-06,4,2,0.6,0.30364580126954166,-0.021105213502291928
1.6e-06,1e-06,2,5,0.6,0.30351904390461426,-0.0030261274296870255
2e-07,5e-07,4,2,0.6,0.3034695754044924,-0.02168037279237925
1e-06,5e-07,8,3,0.3,0.3033737105240885,0.032910424959991025
8e-07,9e-08,2,9,0.0,0.3033560535622808,-0.0019259104236719615
3e-06,2e-07,1,9,0.0,0.30316597785646193,-0.01150481758127353
8e-07,2e-07,1,6,0.0,0.30315682888238654,-0.007608202362519134
2e-07,1e-06,1,2,0.6,0.3030571647968655,-0.2037663136218052
1e-07,2e-07,1,2,0.6,0.3027934127008539,-0.05842710067166107
3e-06,4e-08,1,1,0.9,0.30262571954192724,0.0647407909531943
3e-06,3e-08,1,1,0.9,0.30262571954192724,0.0647407909531943
1.6e-06,5e-07,4,5,0.9,0.3025904753278218,-0.018269552645766768
1e-07,1e-06,8,1,0.9,0.30250172945581494,-0.0019932082326849787
4e-07,9e-08,8,0,0.3,0.3024747674896391,0.0020163404605216817
8e-07,6e-08,8,5,0.6,0.30225936806875253,-0.006591446101983811
8e-07,3e-08,2,5,0.6,0.3021403254345103,-0.13456823479322177
8e-07,4e-08,2,5,0.6,0.3021403254345103,-0.13456823479322177
8e-07,3e-08,1,9,0.0,0.3018822367029147,0.3273878524032506
8e-07,4e-08,1,9,0.0,0.3018822367029147,0.3273878524032506
1e-07,9e-08,4,1,0.6,0.3018714916743394,0.013784188754702581
1e-07,4e-08,4,2,0.6,0.3018667093376643,-0.32590333160646834
1e-07,3e-08,4,2,0.6,0.3018667093376643,-0.32590333160646834
1e-06,3e-07,4,3,0.9,0.30179738256587485,-0.03184899420386772
4e-07,4e-08,1,9,0.0,0.30174449048379615,0.28695089818000813
4e-07,3e-08,1,9,0.0,0.30174449048379615,0.28695089818000813
1e-07,1e-06,4,1,0.9,0.30169693840705974,-0.005265621674563931
4e-07,9e-08,1,6,0.0,0.301647042222537,4.662122732590479e-05
2e-07,3e-08,1,9,0.0,0.301570488041617,-0.0765493504234887
2e-07,4e-08,1,9,0.0,0.301570488041617,-0.0765493504234887
1.6e-06,9e-08,4,4,0.3,0.30151789343418656,-0.05373102723163581
8e-07,3e-08,2,2,0.6,0.30134284395452465,-0.05303238086153139
8e-07,4e-08,2,2,0.6,0.30134284395452465,-0.05303238086153139
1.6e-06,5e-07,2,5,0.6,0.30127695631215146,-0.002157297392162541
8e-07,9e-08,8,5,0.6,0.30118416200695985,-0.014856411664199987
4e-07,5e-07,1,0,0.6,0.30117166719674826,-0.023597586025377856
1e-07,4e-08,4,4,0.6,0.3010617323765935,-0.09821753996544758
1e-07,3e-08,4,4,0.6,0.3010617323765935,-0.09821753996544758
2e-07,1e-06,2,1,0.9,0.30065598428069723,-0.0034359172485755596
3e-06,3e-08,4,1,0.6,0.30045172191170416,0.12042671117789838
3e-06,4e-08,4,1,0.6,0.30045172191170416,0.12042671117789838
2e-07,3e-08,2,5,0.6,0.3004305167116833,0.059026333907602035
2e-07,4e-08,2,5,0.6,0.3004305167116833,0.059026333907602035
4e-07,6e-08,1,5,0.9,0.3003633045302102,-0.017751275016815893
1e-07,3e-08,2,4,0.6,0.3003287640190474,0.020558088422219067
1e-07,4e-08,2,4,0.6,0.3003287640190474,0.020558088422219067
1.6e-06,6e-08,1,8,0.0,0.30032669267289125,0.0027919848655075796
1.6e-06,2e-07,1,5,0.6,0.3001991451617107,-0.014465920021602185
1e-07,9e-08,8,5,0.6,0.300101253628046,-0.012688033402348198
1e-07,4e-08,4,2,0.9,0.30004706570175355,-0.1565750909334096
1e-07,3e-08,4,2,0.9,0.30004706570175355,-0.1565750909334096
8e-07,5e-07,1,0,0.9,0.29998815038466586,-0.0026019030458448444
1e-07,6e-08,8,0,0.6,0.29985696345491275,-0.033617855218221915
8e-07,2e-07,1,5,0.6,0.29964215678177875,-0.014053450337970952
2e-07,2e-07,1,0,0.6,0.2995405561129717,-0.017836480055209353
2e-07,4e-08,1,5,0.6,0.29942542903831515,0.20995127101030492
2e-07,3e-08,1,5,0.6,0.29942542903831515,0.20995127101030492
1e-07,9e-08,4,0,0.6,0.29941574825737705,-0.02823899234444613
4e-07,6e-08,1,4,0.6,0.29941172299088203,-0.03508603008329378
8e-07,3e-08,8,1,0.6,0.299365064871774,0.09026898301776165
8e-07,4e-08,8,1,0.6,0.299365064871774,0.09026898301776165
1.5e-06,3e-07,4,3,0.9,0.29904087670978,-0.03827968652488989
4e-07,9e-08,1,5,0.9,0.29899918677320086,-0.015582179174154276
2e-07,6e-08,8,2,0.9,0.29897846780212034,-0.026664822204089944
4e-07,3e-08,1,5,0.9,0.298916712825917,-0.1634330954564931
4e-07,4e-08,1,5,0.9,0.298916712825917,-0.1634330954564931
4e-07,3e-08,4,2,0.6,0.2985758524601842,0.11431471127033632
4e-07,4e-08,4,2,0.6,0.2985758524601842,0.11431471127033632
1e-07,9e-08,1,2,0.9,0.29844703267041556,-0.005884948559631287
1e-07,6e-08,8,5,0.3,0.2984359988253572,0.07014604908709854
2e-07,4e-08,2,1,0.9,0.2984322227227828,0.05062634158557672
2e-07,3e-08,2,1,0.9,0.2984322227227828,0.05062634158557672
1e-07,2e-07,1,5,0.6,0.29837552496918357,-0.06687311694180298
1.6e-06,1e-06,4,2,0.6,0.2983250454165144,3.512735467942063e-05
2e-07,5e-07,8,0,0.9,0.2980362134390714,-0.008454830183433848
4e-07,5e-07,4,1,0.6,0.29794223340620907,-0.00800362851946225
1e-07,1e-06,1,1,0.6,0.29792379883378095,-0.1064229611859903
2e-07,9e-08,2,1,0.6,0.2979212243405975,-0.012252391550576808
1e-07,1e-06,8,2,0.9,0.2978912072124985,-0.009592620431646326
3e-06,5e-07,2,2,0.9,0.29782457581006255,-0.0075454599830718505
8e-07,5e-07,2,0,0.9,0.2974558811719027,-0.0032145216223089523
2e-07,4e-08,1,2,0.9,0.29731480205070354,0.02359554996176888
2e-07,3e-08,1,2,0.9,0.29731480205070354,0.02359554996176888
2e-07,5e-07,8,2,0.6,0.2971370525595357,-0.013262236013357867
1.6e-06,1e-06,4,4,0.6,0.2971359435321418,-0.008602855808162585
2e-07,3e-08,2,9,0.0,0.29710505901251305,-0.07337879207384734
2e-07,4e-08,2,9,0.0,0.29710505901251305,-0.07337879207384734
1e-07,9e-08,2,1,0.9,0.2970618540394859,-0.00548718793423586
3e-06,5e-07,1,5,0.6,0.29684034597639375,-0.0033363805847278077
8e-07,9e-08,1,6,0.0,0.29682587057395826,0.003360175864716597
1e-07,3e-08,2,2,0.6,0.29681104395156993,-0.2780060037510713
1e-07,4e-08,2,2,0.6,0.29681104395156993,-0.2780060037510713
3e-06,2e-07,1,1,0.9,0.29613955173481094,-0.011934706844417359
1.6e-06,5e-07,8,2,0.9,0.29609318296196435,-0.02208049538245685
8e-07,2e-07,1,0,0.9,0.29572562534746816,-0.014132747507291127
4e-07,3e-08,2,2,0.6,0.295669032320847,0.32380349008921516
4e-07,4e-08,2,2,0.6,0.295669032320847,0.32380349008921516
2e-07,3e-08,4,2,0.6,0.29541093849167177,0.18819663656705599
2e-07,4e-08,4,2,0.6,0.29541093849167177,0.18819663656705599
8e-07,2e-07,1,8,0.0,0.2950378924093401,-0.008872925258236686
2e-07,3e-08,2,5,0.9,0.29495761844224905,-0.013927356227929844
2e-07,4e-08,2,5,0.9,0.29495761844224905,-0.013927356227929844
2.65e-06,1e-06,1,9,0.0,0.29484175005373403,-0.011255549733821368
2e-07,9e-08,8,4,0.9,0.29478029384982796,-0.03089976824148405
2.65e-06,1e-06,8,1,0.6,0.2947226034339196,-0.0005747964729097832
1.6e-06,1e-06,4,5,0.6,0.29448790907007183,0.0001354376579982275
4e-07,6e-08,2,4,0.3,0.29441621278002816,-2.1081417176604944e-05
2.5e-06,5e-07,4,3,0.9,0.2943999106207999,-0.04299661537940763
3e-06,6e-08,1,9,0.0,0.29399171560217796,-0.00047996855266496663
4e-07,5e-07,8,1,0.6,0.2939351967962772,-0.0051124017741673855
1e-07,9e-08,1,5,0.6,0.29380139784221904,-0.027979627887954633
8e-07,4e-08,1,5,0.9,0.2937286402713249,-0.005214153975997893
8e-07,3e-08,1,5,0.9,0.2937286402713249,-0.005214153975997893
1e-07,5e-07,4,1,0.9,0.2936906826210881,-0.004481890315634396
4e-07,6e-08,8,1,0.9,0.2936193387397412,-0.02928765604434952
2e-07,4e-08,1,4,0.6,0.2935012348259974,0.09546716415799711
2e-07,3e-08,1,4,0.6,0.2935012348259974,0.09546716415799711
2e-07,6e-08,4,4,0.6,0.2933061379719705,-0.03791975850006121
1.6e-06,2e-07,1,6,0.0,0.29311167240441427,-0.007518328601103574
1.6e-06,9e-08,1,5,0.6,0.292917697287474,-0.019613284986342128
2.65e-06,1e-06,4,5,0.9,0.292868533189925,-0.01153937295250368
2e-07,6e-08,4,0,0.9,0.29264724367467243,-0.020004451272101542
3e-06,5e-07,8,4,0.6,0.29257070796534473,-0.020525476306342008
4e-07,1e-06,2,1,0.6,0.29256171232572664,-0.03386471505236005
8e-07,9e-08,2,1,0.6,0.29254381268057006,-0.02957430029504038
1e-07,1e-06,4,0,0.9,0.29218736950805135,-0.0053035334356864305
1.6e-06,3e-08,2,1,0.6,0.29199545277781497,-0.09940994817048732
1.6e-06,4e-08,2,1,0.6,0.29199545277781497,-0.09940994817048732
2e-07,2e-07,1,4,0.9,0.2919523865070808,-0.018986260002682553
1e-07,6e-08,8,1,0.3,0.29179879122892916,0.08896755197905404
4e-07,3e-08,1,0,0.9,0.29176244982736843,0.032282444218559414
4e-07,4e-08,1,0,0.9,0.29176244982736843,0.032282444218559414
2e-07,5e-07,4,0,0.9,0.2914896612105888,-0.007362488835641334
8e-07,6e-08,2,0,0.6,0.2910968264088642,-0.03362688516389878
3e-06,6e-08,1,4,0.9,0.2909369034784983,-0.028354515191679364
2e-07,4e-08,1,0,0.9,0.2908185312074452,-0.04183531573052074
2e-07,3e-08,1,0,0.9,0.2908185312074452,-0.04183531573052074
1.6e-06,5e-07,4,0,0.9,0.29067857374587985,-0.009581903975465156
1.6e-06,2e-07,1,7,0.0,0.290665772464691,-0.002537551798480586
3e-06,2e-07,1,4,0.9,0.2906227234696069,-0.023314570870994672
4e-07,3e-08,4,1,0.9,0.2906121307074975,-0.05861582029375423
4e-07,4e-08,4,1,0.9,0.2906121307074975,-0.05861582029375423
1.6e-06,5e-07,4,1,0.9,0.2903618064100467,-0.007083892035095241
3e-06,6e-08,1,2,0.6,0.29020045589148336,0.01650215910598468
3e-06,5e-07,4,1,0.9,0.29012106877964894,-0.015356057430417763
2e-07,1e-06,4,4,0.9,0.2900876734827956,-0.006959849743815361
3e-06,6e-08,4,2,0.6,0.2897685820499932,0.009954276799742923
8e-07,3e-08,2,1,0.9,0.2897634152308115,0.029422153464432443
8e-07,4e-08,2,1,0.9,0.2897634152308115,0.029422153464432443
2e-07,4e-08,8,1,0.6,0.28963492914926164,-0.03898727585402556
2e-07,3e-08,8,1,0.6,0.28963492914926164,-0.03898727585402556
3e-06,9e-08,8,1,0.3,0.28920453333071194,0.1134090130115083
3e-06,9e-08,1,0,0.6,0.28919459613981224,-0.01167150005820225
4e-07,1e-06,4,5,0.6,0.28917988756035384,-0.021645892493916838
4e-07,9e-08,8,2,0.9,0.2889640558272057,-0.025624061635759254
2e-07,9e-08,8,0,0.6,0.28887045310818654,-0.01887130905555756
1.6e-06,1e-06,1,2,0.6,0.28884337228410983,-0.02725866632238691
1e-07,3e-08,1,2,0.6,0.28873016999559475,-0.05229850233112776
1e-07,4e-08,1,2,0.6,0.28873016999559475,-0.05229850233112776
8e-07,9e-08,4,4,0.9,0.2886618415813336,-0.03294855518884726
1.6e-06,6e-08,8,2,0.6,0.2886325774890771,0.002406550009581565
5e-07,5e-07,2,3,0.3,0.2884655804737443,0.007763706304991347
3e-06,9e-08,1,0,0.9,0.2884076794714176,-0.024444923532000007
4e-07,6e-08,2,0,0.9,0.28816506960549004,-0.006262138290227537
1e-07,9e-08,2,4,0.3,0.28805087261561646,-0.2368510334716752
8e-07,5e-07,4,5,0.6,0.2879787780812443,-0.00434762501887323
1e-07,1e-06,4,2,0.6,0.2878552765239154,-0.05440322328324532
8e-07,9e-08,8,5,0.3,0.2878227597283205,0.06137436934544738
2.65e-06,1e-06,8,4,0.6,0.28762192820347543,-0.011490737119526084
4e-07,9e-08,1,0,0.6,0.2874868360500781,-0.026872528501420634
2e-07,5e-07,4,4,0.9,0.28746830225139675,-0.013183027055379826
4e-07,9e-08,8,4,0.9,0.2872185722349839,-0.04034890000235736
8e-07,9e-08,2,2,0.6,0.28705703425763146,-0.01642992831439516
1e-07,6e-08,1,0,0.6,0.2870281576729161,-0.0193672111535462
2e-07,6e-08,2,5,0.6,0.2870046222084273,-0.004897922324029191
2e-07,3e-08,4,1,0.9,0.2868855438109144,-0.00249053315946024
2e-07,4e-08,4,1,0.9,0.2868855438109144,-0.00249053315946024
8e-07,5e-07,8,5,0.9,0.2868022473485522,-0.017408147788932432
4e-07,4e-08,1,4,0.9,0.28679529670539916,0.04212826497300459
4e-07,3e-08,1,4,0.9,0.28679529670539916,0.04212826497300459
2e-07,3e-08,1,4,0.9,0.2866571265663831,0.01875371645902496
2e-07,4e-08,1,4,0.9,0.2866571265663831,0.01875371645902496
4e-07,6e-08,4,2,0.6,0.28662272039114833,-0.01798447836500544
1e-07,4e-08,4,4,0.9,0.2865786094372677,-0.08151456347182295
1e-07,3e-08,4,4,0.9,0.2865786094372677,-0.08151456347182295
4e-07,6e-08,2,9,0.0,0.2865743948454686,0.003604777774836143
1e-07,1e-06,8,4,0.9,0.2865484145083418,-0.006883401729438188
1.6e-06,1e-06,4,1,0.9,0.28619299567468326,-0.0006188947105370268
1.6e-06,6e-08,4,4,0.6,0.2860980929419831,-0.041387850576598634
8e-07,1e-06,1,2,0.6,0.2859738274632257,-0.058120375950865485
1e-07,9e-08,8,4,0.3,0.28592638986890345,-0.11953689991589028
1.5e-06,1e-06,8,3,0.6,0.2858247397444946,-0.02176417136981157
3e-06,6e-08,2,0,0.3,0.2858187308390564,0.0031236512929949667
